pocket	qed	sa	logp	lipinski	score	minimize	dock	smiles
12	0.6594	0.56	5.142	4	-9.077	-7.952	-9.312	C=C(O)C[C@@H](CC)C[C@H]1C[C@@]2(CC)[C@@H]1C[C@@H](C)[C@H]2C(C)=O
12	0.7144	0.44	1.6563	5	-10.557	-11.009	-11.105	OC1CCC2C(C1)C1C3CC14C21C2C56CC7C(C8C3C85C241)C76O
12	0.7158	0.24	1.7582	5	-10.462	-10.459	-10.493	OC1CCC2C3C(C1)C1C4C5C6C(O)C7C8CC76C45C4C8C2C314
12	0.7577	0.54	4.39	5	-9.472	-9.523	-10.198	OC12CC13CCC1C(CC23)C1C1CCCC2CCCCC21
12	0.7379	0.40	3.815	5	-10.328	-10.355	-11.215	O=C1CCCC2CCC3C4C(O)C5CCC34C3C(CCCC12)C53
12	0.7801	0.31	3.2589	5	-10.448	-10.622	-10.618	OC1CCC2CC3(C1)CC31CC34CC3(C3CC3O)CCCC214
12	0.7201	0.30	2.3346	5	-10.046	-10.176	-10.396	CC12CC34C5CC6C7CC8(O)CCC9C3(CCC14C2O)C59C678
12	0.808	0.38	2.5022	5	-10.030	-10.006	-10.305	CC1C(=O)C2C3CC24C1CC12CC5C6(CO)CC(CC561)C1C3C142
12	0.8186	0.26	2.048	5	-9.193	-9.569	-9.967	CCC1(CO)CC2C3C4C5(C(C)C231)C12C3CC36CC6(O)C1C452
12	0.7088	0.59	4.5952	5	-10.603	-10.813	-10.952	CC1CC2C3CCCC(O)CCCCC3CCC3CC(C1=O)C32
12	0.7333	0.35	1.4322	5	-9.841	-10.170	-10.171	O=C1C2C1C1C3C4C(CC5C2C513)C1C2C(CC35C(O)C3C15)C24
12	0.8534	0.51	4.061	5	-9.157	-8.507	-9.773	CC(=O)CCC1CC(C)C(C)C12CC1CC3C(O)CCC3C12
12	0.721	0.30	2.4365	5	-9.679	-9.926	-10.158	OC1CC2CC3CC4CC5(CC6C(C35)C23C1C63)CC1CC41O
12	0.8132	0.23	2.7888	5	-9.950	-8.201	-9.947	CC12CC13CC1(CC2CCC=O)C2C4CC5(O)CC56C3C6C421
12	0.8097	0.53	3.8528	5	-9.004	-8.157	-8.519	CCCC(O)C1C2CC(C3CC4CC4(O)C3(C)CC)C(C)C21
12	0.7171	0.33	2.0464	5	-11.069	-11.423	-11.563	OC12CCC3C4C5C6CC6(O)C6CCC78C6C7C6C7C1C7(C2)C36C548
12	0.7419	0.46	2.5006	5	-9.668	-9.877	-9.911	O=C1C2CCC3C4CC4C(O)CC4CC5C4C35CC3C1C23
12	0.8224	0.33	2.5806	5	-9.707	-8.017	-9.667	CC1CCC2C34CC(O)C35CCC3(C54)C4C1(CC1CC1O)C243
12	0.8	0.53	4.5952	5	-10.712	-9.449	-10.949	CCCC(=O)CCC1CCC2CC3C4C(O)CCC5CCC1C2C534
12	0.6915	0.25	2.3298	5	-9.312	-9.685	-9.971	O=C1CC2CC3C(C1)C1C2=C=C2C4C(O)C5CC(CC254)C31
12	0.7219	0.28	2.8266	5	-10.373	-10.570	-10.590	OC1CC23CC4C(C12)C4C12CCCC4(O)CCC5C(C3)C1C2C54
12	0.7359	0.47	4.8412	5	-9.694	-8.778	-9.656	CCC(O)C1CC1C1CCC(C)CC2(C(C)C=O)CC(CC1)C2
12	0.7976	0.54	3.9811	5	-10.112	-7.905	-10.563	C=C[C@H](C[C@H]1CCC(=O)[C@@H]2C[C@@]2(C)C1)[C@H]1C[C@@H]2[C@@H](O)CC[C@@H]21
12	0.8063	0.36	2.214	5	-10.038	-10.100	-10.500	O=C1CC2C3C4C1CC1C5CC(CO)C67CC6C(C23)C2(C14)C5C72
12	0.7012	0.41	4.4512	5	-9.283	-9.596	-9.777	CCC1(O)CCC2C(C/C=C/CC34CC(O)CC3CCC2C4)C1
12	0.6738	0.32	2.3566	5	-9.882	-10.023	-10.068	CC1(O)CC2CC34C/C=C/C(O)CC5C6C53C63C5CC1C2C543
12	0.757	0.47	3.8386	5	-8.002	-7.672	-7.475	C=C[C@]12[C@H](CCC)[C@@H](CCO)[C@H]1[C@@]21[C@H]2[C@H](CC)CC(=O)C[C@H]21
12	0.7179	0.43	2.4365	5	-9.212	-9.409	-9.610	OC1CCC23C(C1)C2CC1C2CC2C(O)CC2C4CC13C24
12	0.7439	0.41	3.4249	5	-10.687	-11.129	-11.124	CC1CCC(O)CC2CC3C4C5C6CC(=O)C7CCCC4(C123)C765
12	0.8015	0.44	4.387	5	-10.492	-10.291	-11.415	CCCC(O)CC1C2CC3CC45CC(O)C4CC5CCCC3C1C2
12	0.7206	0.38	3.2167	5	-10.392	-10.530	-10.718	OC1CCC2CC3(CC1C3)C1CCC3C4C1C2CC1CC1(O)C34
12	0.7213	0.33	2.4365	5	-10.733	-10.817	-10.877	CC1C2(O)C3CCC14C(CC15CC16CC(O)C1C7C(CC176)C45)C32
12	0.7153	0.39	3.7509	5	-10.235	-10.451	-10.550	CC1(O)CC2CC3CCCC(O)CCCC4C5C(C1)C(C2)C345
12	0.5117	0.52	4.2051	5	-9.059	-7.842	-10.394	CC1CC(O)C2C3CC(CCCCC4CC4CCCC=O)C132
12	0.7293	0.25	2.3582	5	-9.517	-9.817	-10.091	CC1C2C3C45CC67C=C(CO)CCC(C6)C6CC(C12O)C34C675
12	0.8051	0.49	4.896	5	-10.309	-6.822	-9.668	CCC1CCC(O)=CC1CC1CC23C(CCC(=O)C2(C)C)C13
12	0.5762	0.35	3.569	5	-8.644	-6.578	-9.321	O=CCCCC12CC(CC1CCC1C34CC5C6CC6(O)C3C514)C2
12	0.7167	0.28	1.9445	5	-9.945	-10.019	-10.160	OC12CCCC34CC5C6C7(O)CC67C67CC5C36C7C3C1C34C2
12	0.7723	0.51	3.9969	5	-9.875	-9.046	-9.994	CC1CCCC(C2CC2O)CC1CC1CC23C(O)C2CCCC13
12	0.8152	0.47	3.4627	5	-8.678	-7.202	-8.827	CCCCC1(O)C2C3C(C4CCC(O)C5C6CC4C65)C(CC)C321
12	0.7451	0.42	3.2808	5	-10.646	-10.778	-10.952	CC12CCCCC(=O)C3C4C5CC6C7C(O)CCC1C2(C67)C5C34
12	0.6863	0.46	5.1672	4	-11.500	-10.379	-10.536	CC1CCC(O)CCC(C2C3CCC(C)(O)CC4CCCC32C4C)C1
12	0.7415	0.30	1.9664	5	-9.740	-10.008	-10.225	CC1C2CC(O)C3C(CC4C5C4C46C5C5C(=O)C54C64CC14)C23
12	0.7843	0.47	3.7525	5	-8.605	-7.773	-8.437	CCCC1(C2CC2O)CC1(CC)C1CCC2(CO)CC3CC312
12	0.8036	0.42	3.569	5	-9.958	-10.519	-10.529	CCC1CC(=O)CCC12CC1CC3CC4(O)CC5C(C2)C15C34
12	0.7196	0.34	3.3608	5	-10.217	-10.235	-10.398	CC1(O)CCC2CC34CC(CC5CCC6(O)C7C6C53C74)CC21C
12	0.7222	0.49	3.9811	5	-8.050	-5.910	-8.452	C=C[C@H]1[C@H]([C@H]2[C@H](C[C@H](C)O)C23CC3)[C@]1(CC)C1(C(C)=O)CC1
12	0.7989	0.49	4.2851	5	-8.558	-9.526	-9.730	CC(C1CCCC2(O)CCC1C2)C12CCCC1CC(O)CC2
12	0.7732	0.59	4.1252	5	-8.783	-6.108	-9.194	CCC[C@@]12C[C@H]1[C@@H]1CC[C@@H](O)[C@@H]1CC[C@H]2C=CCC(C)=O
12	0.7189	0.31	2.0464	5	-10.079	-10.491	-10.519	OC1C2CC3C4C(CCC56CC7C8C9(O)CC%10C(CC35)C%106C789)C124
12	0.7251	0.44	2.7089	5	-8.872	-9.005	-9.554	CC12CC3(CC1C2O)CC1CC2CC(=O)C=CC21C3
12	0.8339	0.44	3.815	5	-11.286	-8.977	-9.669	CCCC1(CC2(C)C3CC(=O)C(C4CC4)C32)CCC2C3(O)C4C1C243
12	0.7702	0.37	4.9853	5	-9.235	-7.192	-9.376	CCC(O)C1C2C34CC(CCC(C)=O)C(C3)C(C)CCCCCC124
12	0.8053	0.34	3.4249	5	-11.079	-9.922	-10.984	CC1C2(C3CCC3=O)C3CC45C6CCC(O)CC(C)(C6)C4C5C132
12	0.6716	0.63	5.1294	4	-10.495	-10.980	-11.106	CC1CCC(=O)CC2CCCC3CC3CC(O)CCCCCC12
12	0.8164	0.46	3.4627	5	-8.674	-6.027	-9.341	CCCC1CC2C(O)C3C(C4CC4C(C)(C)C4CC4O)C23C1
12	0.675	0.43	1.4683	5	-8.090	-7.561	-8.884	CC1C(O)C1CC1C(C)C2C3CC4C(CC5C1C352)C4(O)O
12	0.7223	0.44	2.1105	5	-8.590	-8.663	-9.208	O=C1CCC2C3C4CC3C3C(O)C3CC4C3C(C1)C23
12	0.7695	0.28	1.5138	5	-10.037	-10.425	-10.427	CC1CC2C3C4CC4(CO)C4C5C6C2(C354)C62C3C4CC4(O)C132
12	0.8464	0.44	3.5268	5	-9.853	-9.628	-10.000	CCC(=O)C1CC(C)C2C(C1C)C1(C)C2C2C3C4(O)CCC1C234
12	0.821	0.34	2.2924	5	-9.840	-9.573	-10.074	CCCC1C2C3CC(O)CC34CC3C5C6C7C(O)C7C65C13C24
12	0.8241	0.54	4.2051	5	-8.283	-7.157	-8.691	CC(=O)CCC1CCC(CC2CC(O)C(C)C23CC3)C1C
12	0.7464	0.36	2.5006	5	-10.726	-10.781	-10.826	CC12C3C1C1(O)CC1CC1CCC45CC6C(=O)C6C4C4C3C12C45
12	0.7415	0.39	1.9664	5	-10.066	-10.228	-10.322	O=C1C2CC3CC4C5C6CC(O)CC7C8C9C(C12)C3C9C45C768
12	0.7813	0.46	3.0726	5	-9.727	-8.121	-9.148	CC1CC23C(CC(C4C5CC(O)C6CC6CC54)C12)CC3(C)O
12	0.6742	0.51	3.0365	5	-9.746	-9.930	-10.226	OC1=C=C2CC3CC45CCC(CC(C1)C23)C1C2C1C41C5C21O
12	0.7916	0.31	2.9549	5	-9.318	-8.315	-9.270	C=CC(=O)[C@]1(C)C[C@@H]2[C@@]34C[C@@H](C[C@@H]5[C@@]6(O)C[C@@]56[C@]23C)C[C@@H]14
12	0.598	0.50	4.8193	5	-9.106	-7.426	-10.009	CCC1(CCCCCCCC(C)O)CC2CC23CC2(O)CC23C1
12	0.8163	0.43	3.4643	5	-8.313	-8.333	-8.528	CC(CC1CC1O)C1C2CC2(CCO)C2(C)CC23CC(C)C13
12	0.841	0.24	2.6841	5	-9.037	-9.188	-9.444	CCC(CO)C1C2CC3CC4C5CC6CC6(O)C4C54CC45C1C325
12	0.7838	0.38	2.9943	5	-9.106	-8.961	-9.741	CC1C2C/C=C\C34C(CC3C4O)CC3CC32C1CCCO
12	0.8637	0.53	3.4249	5	-8.923	-7.971	-9.020	CCC12CC(C3CC4C5C(O)C5CCC34CC)C1CC2=O
12	0.808	0.41	2.8907	5	-10.248	-10.385	-10.559	CCC12C(=O)CC3C4CC5CC5C5C(O)CC5CC5C1C5C342
12	0.8418	0.44	3.815	5	-9.727	-8.891	-9.013	CCCC1C2CCC(O)C(C2)CC2CC3C4C(=O)CCC34C21
12	0.7217	0.23	2.7247	5	-9.527	-9.719	-9.880	OC12CCC3CC4C56CC5(O)CC5CC46C4(C3C1)C(CC2)C54
12	0.7196	0.29	3.3608	5	-10.051	-10.337	-10.386	CC1(O)CC12C1C3CCC4CC(O)C5C6C(CCCCC312)CC456
12	0.7216	0.33	1.6765	5	-10.489	-10.078	-10.719	O=C1CC2CC2CC2C3C(C4C5CC5C4(O)O)C3C34C5CC1C53C24
12	0.8036	0.39	3.1789	5	-9.575	-8.421	-9.697	O=C1CCC(C2C3CC4C(O)CC45CCCC32C5)C2CC12
12	0.7013	0.29	1.2662	5	-9.096	-9.726	-9.764	OC1C2C3CC45CC6C7CC7(O)C78C(CC4C4C1C324)C7C658
12	0.722	0.44	2.8266	5	-10.167	-10.373	-10.325	OC1CCCC2CCC34CC5CC(O)C5C5C6C(C2C1)C63C54
12	0.6853	0.42	2.3942	5	-9.115	-7.857	-8.809	CC1CC23CC4CC(CO)CC(C42)C2C(C4CCC(O)(O)C4)C123
12	0.8313	0.51	4.061	5	-9.740	-4.947	-10.121	CCCC1C(CC)C(CC(C)=O)C2C3CC4C(O)CCC4C132
12	0.8509	0.40	2.8907	5	-10.088	-10.172	-10.204	CCCC1C(=O)CC2C3C4C5C6C7C(CCC54C(C)C123)C76O
12	0.599	0.31	1.9006	5	-9.392	-9.508	-9.816	CC1CC2(O)CC2CC2C3C24CC4C2C(O)(O)CC24CC34C1
12	0.8326	0.51	3.7087	5	-10.016	-6.460	-9.422	CCC1C(C2C3CC(O)CCC(C)C32)C2C1C(CC)C1(O)CC21
12	0.8021	0.50	4.061	5	-8.478	-5.643	-8.678	CCC1C2CC2(C(C)=O)C1C(C)CC1CC2C(C3(O)CC3)C12C
12	0.7213	0.30	2.4365	5	-10.049	-10.348	-10.612	OC12CCC34C5CC1C2CC5CC31CC2CC3(O)C5C(C53)C4C21
12	0.6755	0.29	2.4989	5	-10.437	-10.503	-10.559	O=C1CC12CCCCC1CC(C2)C2C3C4C(O)(O)CC5CC12C534
12	0.7647	0.58	4.7771	5	-9.562	-9.713	-10.215	CCC1CCC(O)C(C)CC(CCC2CC3CC3(O)C2CC)C1
12	0.8361	0.61	4.3492	5	-8.573	-7.201	-9.176	CCCC(=O)CC1C2C3CCCCCC(O)CCCC3C12
12	0.7202	0.42	2.2924	5	-9.739	-10.071	-10.681	OC1C2CC3CC4CC5CC6(O)CCC6C(C45)C4C3C23C1C43
12	0.6932	0.59	5.2735	4	-7.841	-6.828	-8.807	CCC(=O)CCCC1CCC(C2(O)CC2)C2(CC2)CC1(C)CC
12	0.8221	0.38	3.2167	5	-10.001	-9.198	-9.778	CC1CC(CC2C3C4CC4(O)C4CC234)CC2CC1CCC2O
12	0.8668	0.29	3.4249	5	-9.388	-8.857	-9.610	CC(=O)CCC1CCC2CC(O)C3(C2)CC32C3C4C(C)C14C32
12	0.7363	0.57	3.4673	5	-7.318	-7.472	-8.205	CC1(CO)CCC2CCCCC3CC3C3C2C31
12	0.7181	0.26	2.0464	5	-9.335	-9.805	-10.090	OC1CC2CC3CC4C5(O)CCC46C(C5)C4C5C7C1C27C5C346
12	0.7218	0.26	2.5806	5	-9.887	-10.188	-10.610	OC1CCC2CCC34CCC5(O)CCC36C5C3C(C5C7C1C275)C346
13	0.6499	0.74	0.7723	5	-6.015	-6.848	-6.896	Cc1ncc(C(=O)OP(O)O)c(C)c1O
13	0.6499	0.74	0.7723	5	-5.234	-6.032	-6.764	Cc1ncc(C(=O)OP(O)O)c(C)c1O
13	0.6499	0.74	0.7723	5	-5.945	-6.498	-7.058	Cc1ncc(C(=O)OP(O)O)c(C)c1O
13	0.4506	0.67	0.623	5	-6.664	-6.818	-6.781	Cc1ncc(C(O)OP(O)O)c(C)c1O
13	0.3604	0.48	0.1842	5	-6.284	-6.553	-6.704	C[C@@H](O)N=CCCO[PH]([O])O
13	0.6499	0.74	0.7723	5	-5.996	-6.604	-7.027	Cc1ncc(C(=O)OP(O)O)c(C)c1O
13	0.6499	0.74	0.7723	5	-5.987	-6.270	-6.947	Cc1ncc(C(=O)OP(O)O)c(C)c1O
13	0.6166	0.50	0.421	5	-6.546	-6.739	-7.057	CC1=C(CO[PH]([O])O)C(O)=NC(C)C1O
13	0.4225	0.62	0.0249	5	-7.088	-7.276	-6.734	Cc1ncc2c(c1O)CC2(O)OP(O)O
13	0.7473	0.65	1.3026	5	-6.427	-6.442	-6.679	Cc1ncc(CO[PH]([O])O)c(C)c1O
13	0.4926	0.47	0.4302	5	-5.734	-5.982	-6.223	C[C@H](O)N=C[C@@H](C)CO[P@H]([O])O
13	0.7174	0.65	0.9942	5	-5.993	-6.211	-6.411	Cc1ncc(CO[PH]([O])O)cc1O
13	0.6499	0.74	0.7723	5	-5.809	-6.850	-6.692	Cc1ncc(C(=O)OP(O)O)c(C)c1O
13	0.438	0.50	0.4217	5	-6.421	-6.647	-6.669	C[C@H](O)C(=N)[C@H](C)CO[P@H]([O])O
13	0.502	0.57	-0.2229	5	-6.387	-7.077	-6.991	CC1=C(C(=O)OP(O)O)C(O)=NC(C)C1O
13	0.6664	0.39	0.7904	5	-6.148	-6.745	-6.485	CC1=NC=C2C3(O[PH]([O])O)CC23[C]1O
13	0.3433	0.43	-0.3512	5	-7.085	-7.945	-7.123	CC1N=C(O)C(C)C2(CC2(O)OP(O)O)C1O
13	0.6499	0.74	0.7723	5	-5.930	-6.870	-6.266	Cc1ncc(C(=O)OP(O)O)c(C)c1O
13	0.6499	0.74	0.7723	5	-6.580	-6.680	-6.618	Cc1ncc(C(=O)OP(O)O)c(C)c1O
13	0.3686	0.71	-0.273	5	-6.663	-6.876	-6.050	Cc1ncc(C(O)(O)OP(O)O)c(C)c1O
13	0.4785	0.50	0.6241	5	-7.176	-7.231	-7.676	CC1=NC=C2C([O])(OP(O)O)C2(C)[C]1O
13	0.6499	0.74	0.7723	5	-5.719	-4.600	-7.065	Cc1ncc(C(=O)OP(O)O)c(C)c1O
13	0.5189	0.40	-0.1235	5	-5.898	-4.910	-6.476	CC1=N[CH]C2(CO)C3(OP(O)O)CC23[C]1O
13	0.6499	0.74	0.7723	5	-5.810	-4.586	-5.864	Cc1ncc(C(=O)OP(O)O)c(C)c1O
13	0.4158	0.56	0.1432	5	-7.344	-6.388	-7.346	CC1N=C(O)C(=C=O)C(COP(O)O)=C1O
13	0.4506	0.67	0.623	5	-5.683	-6.428	-6.345	Cc1ncc(C(O)OP(O)O)c(C)c1O
13	0.4225	0.62	0.0249	5	-6.907	-7.545	-7.067	Cc1ncc2c(c1O)CC2(O)OP(O)O
13	0.6499	0.74	0.7723	5	-5.484	-5.232	-5.945	Cc1ncc(C(=O)OP(O)O)c(C)c1O
13	0.2914	0.52	-0.7288	4	-7.911	-7.680	233.679	CC1=C(O)C2C(O)(OP(O)O)C2(CO)C(O)=N1
13	0.4711	0.50	-0.4248	5	-5.874	-6.070	-6.620	CN1CC(CO[PH]([O])O)=CC1O
13	0.7473	0.65	1.3026	5	-5.701	-6.077	-6.356	Cc1ncc(CO[PH]([O])O)c(C)c1O
13	0.3627	0.54	0.122	5	-6.691	-6.833	-7.539	CC1=C(C(O)OP(O)O)C(O)=NC(C)N=C1O
13	0.7473	0.65	1.3026	5	-5.868	-6.246	-6.406	Cc1ncc(CO[PH]([O])O)c(C)c1O
13	0.3545	0.54	0.2405	5	-6.592	-7.182	-7.050	CC1=C(O)C(C)NC=C1C(O)OP(O)O
13	0.3686	0.71	-0.273	5	-6.195	-6.781	-6.355	Cc1ncc(C(O)(O)OP(O)O)c(C)c1O
13	0.6499	0.74	0.7723	5	-5.688	-6.436	-6.690	Cc1ncc(C(=O)OP(O)O)c(C)c1O
13	0.4225	0.62	0.0249	5	-6.654	-5.382	-6.406	Cc1ncc2c(c1O)CC2(O)OP(O)O
13	0.6221	0.75	0.4639	5	-6.441	-6.772	-6.931	Cc1ncc(C(=O)OP(O)O)cc1O
13	0.4193	0.48	0.4701	5	-7.030	-7.177	-6.493	CC1=N[CH]C2(C)C(O)(OP(O)O)C2(C)[C]1O
13	0.4066	0.52	0.3714	5	-6.667	-7.243	-7.112	CC1=C(O)C2(C)[C](C=N1)C2(O)OP(O)O
13	0.4225	0.62	0.0249	5	-6.577	-7.068	-6.830	Cc1ncc2c(c1O)CC2(O)OP(O)O
13	0.4066	0.52	0.3714	5	-6.531	-6.816	-6.569	CC1=C(O)C2(C)[C](C=N1)C2(O)OP(O)O
13	0.3337	0.54	-0.472	5	-7.294	-7.697	-7.959	CC1=C(C(O)OP(O)O)C(O)=NC1(C)O
13	0.3687	0.48	0.6889	5	-7.369	-7.753	-7.355	CC1=C(O)C(C)C2(CC2(O)OP(O)O)C(O)=N1
13	0.5496	0.62	0.4118	5	-7.750	-6.994	-7.033	Cc1ncc2c(c1O)C(OP(O)O)C2O
13	0.4908	0.44	-0.2238	5	-6.930	-6.440	-6.994	CC1=C(O)C23[C](C=N1)C2(O)C3OP(O)O
13	0.6762	0.47	1.0364	5	-5.726	-6.211	-6.462	CC1=NC=C2C(O[PH]([O])O)C2(C)[C]1O
13	0.6499	0.74	0.7723	5	-5.614	-5.626	-6.139	Cc1ncc(C(=O)OP(O)O)c(C)c1O
13	0.4506	0.67	0.623	5	-6.541	-6.778	-6.801	Cc1ncc(C(O)OP(O)O)c(C)c1O
13	0.4506	0.67	0.623	5	-7.013	-5.831	-7.098	Cc1ncc(C(O)OP(O)O)c(C)c1O
13	0.3846	0.52	-0.2746	5	-7.235	-7.680	-7.387	C=C1N=CC2=C(C(O)=N1)[C@@]2(O)OP(O)O
13	0.5149	0.48	0.7404	5	-5.300	-5.781	-5.913	CC=C(C=N[C@H](C)O)CO[P@H]([O])O
13	0.4225	0.62	0.0249	5	-6.684	-6.869	-6.825	Cc1ncc2c(c1O)CC2(O)OP(O)O
13	0.6499	0.74	0.7723	5	-6.017	-5.081	-6.166	Cc1ncc(C(=O)OP(O)O)c(C)c1O
13	0.4225	0.62	0.0249	5	-7.059	-7.266	-7.059	Cc1ncc2c(c1O)CC2(O)OP(O)O
13	0.2963	0.58	-0.513	5	-6.009	-5.499	-6.473	CCC(CNC(C)O)C(O)OP(O)O
13	0.6499	0.74	0.7723	5	-6.415	-6.947	-6.760	Cc1ncc(C(=O)OP(O)O)c(C)c1O
13	0.6191	0.58	0.6496	5	-6.440	-6.995	-7.164	CC1=NC=C(C(=O)OP(O)O)C(C)C(O)=N1
13	0.4225	0.62	0.0249	5	-7.038	-7.183	-6.608	Cc1ncc2c(c1O)CC2(O)OP(O)O
13	0.6499	0.74	0.7723	5	-5.834	-6.283	-6.649	Cc1ncc(C(=O)OP(O)O)c(C)c1O
13	0.5052	0.48	-0.4628	5	-6.603	-5.291	-6.635	CC1=N[CH]C2(CO)[C](C2OP(O)O)C1(C)O
13	0.2365	0.53	-1.0587	5	-6.174	-5.989	-6.659	CC1=C(C(O)OP(O)O)C(C)(N)C1O
13	0.4225	0.62	0.0249	5	-6.888	-7.217	-6.826	Cc1ncc2c(c1O)CC2(O)OP(O)O
13	0.4506	0.67	0.623	5	-6.699	-6.850	-6.704	Cc1ncc(C(O)OP(O)O)c(C)c1O
13	0.4048	0.62	-0.1695	5	-6.950	-7.190	-6.750	Cc1ncc2c(c1O)C2(O)OP(O)O
13	0.6499	0.74	0.7723	5	-5.893	-6.508	-6.291	Cc1ncc(C(=O)OP(O)O)c(C)c1O
13	0.4506	0.67	0.623	5	-7.269	-7.337	-7.604	Cc1ncc(C(O)OP(O)O)c(C)c1O
13	0.3686	0.71	-0.273	5	-6.499	-6.997	-6.474	Cc1ncc(C(O)(O)OP(O)O)c(C)c1O
13	0.6499	0.74	0.7723	5	-6.027	-6.610	-6.500	Cc1ncc(C(=O)OP(O)O)c(C)c1O
13	0.4506	0.67	0.623	5	-6.726	-7.122	-6.802	Cc1ncc(C(O)OP(O)O)c(C)c1O
13	0.6499	0.74	0.7723	5	-6.222	-6.567	-6.705	Cc1ncc(C(=O)OP(O)O)c(C)c1O
13	0.7232	0.58	1.0914	5	-5.100	-6.313	-6.389	Cc1ncc2c(c1O)CC2O[PH]([O])O
13	0.4269	0.45	-0.2964	5	-6.853	-7.419	-7.122	CC1=C(O)C2C3(O)C(OP(O)O)C23C(O)=N1
13	0.6499	0.74	0.7723	5	-5.851	-5.876	-6.180	Cc1ncc(C(=O)OP(O)O)c(C)c1O
13	0.458	0.68	0.5747	5	-5.484	-6.339	-6.582	Cc1ncc(CC(C)(O)OP(O)O)cc1O
13	0.235	0.57	-0.5929	5	-6.256	-6.683	-6.602	CC=C(CN[C@H](C)O)[C@H](O)OP(O)O
13	0.6499	0.74	0.7723	5	-6.109	-6.380	-6.146	Cc1ncc(C(=O)OP(O)O)c(C)c1O
13	0.6499	0.74	0.7723	5	-5.505	-6.341	-6.869	Cc1ncc(C(=O)OP(O)O)c(C)c1O
13	0.6499	0.74	0.7723	5	-6.078	-6.664	-6.526	Cc1ncc(C(=O)OP(O)O)c(C)c1O
13	0.4506	0.67	0.623	5	-6.422	-6.619	-6.597	Cc1ncc(C(O)OP(O)O)c(C)c1O
13	0.6499	0.74	0.7723	5	-5.864	-6.218	-6.607	Cc1ncc(C(=O)OP(O)O)c(C)c1O
13	0.6499	0.74	0.7723	5	-6.012	-6.479	-6.442	Cc1ncc(C(=O)OP(O)O)c(C)c1O
13	0.7473	0.65	1.3026	5	-5.951	-6.154	-6.473	Cc1ncc(CO[PH]([O])O)c(C)c1O
13	0.6499	0.74	0.7723	5	-6.023	-6.987	-6.818	Cc1ncc(C(=O)OP(O)O)c(C)c1O
13	0.465	0.64	0.9576	5	-5.169	-5.522	-7.259	C=Cc1c([C@H](O)OP(O)O)cnc(C)c1O
13	0.303	0.55	-0.3403	4	-6.863	-7.413	-6.941	CC1=C(O)C(C)N=C(O)C1C(O)(O)OP(O)O
13	0.502	0.57	-0.2229	5	-6.617	-7.461	-7.318	CC1=C(C(=O)OP(O)O)C(O)=NC(C)C1O
13	0.5496	0.62	0.4118	5	-7.266	-7.164	-7.004	Cc1ncc2c(c1O)C(OP(O)O)C2O
13	0.6499	0.74	0.7723	5	-5.616	-6.683	-6.737	Cc1ncc(C(=O)OP(O)O)c(C)c1O
13	0.5189	0.40	-0.1235	5	-6.649	-6.190	-6.844	CC1=N[CH]C2(CO)C3(OP(O)O)CC23[C]1O
13	0.6499	0.74	0.7723	5	-5.968	-5.798	-5.768	Cc1ncc(C(=O)OP(O)O)c(C)c1O
13	0.6166	0.50	0.421	5	-6.562	-7.163	-7.086	CC1=C(CO[PH]([O])O)C(O)=NC(C)C1O
13	0.6499	0.74	0.7723	5	-5.619	-6.843	-6.605	Cc1ncc(C(=O)OP(O)O)c(C)c1O
13	0.6221	0.75	0.4639	5	-5.931	-5.924	-6.698	Cc1ncc(C(=O)OP(O)O)cc1O
13	0.4225	0.62	0.0249	5	-7.118	-7.344	-7.022	Cc1ncc2c(c1O)CC2(O)OP(O)O
13	0.7473	0.65	1.3026	5	-5.740	-6.346	-6.612	Cc1ncc(CO[PH]([O])O)c(C)c1O
13	0.3294	0.54	-0.3662	5	-6.500	-6.645	-6.520	CC1=C([C@H](O)OP(O)O)C(=N)[C@]1(C)O
13	0.4225	0.62	0.0249	5	-6.624	-7.065	-6.788	Cc1ncc2c(c1O)CC2(O)OP(O)O
13	0.4785	0.50	0.6241	5	-7.560	-7.876	-7.985	CC1=NC=C2C([O])(OP(O)O)C2(C)[C]1O
13	0.4016	0.52	0.1859	5	-6.740	-7.139	-7.014	CC1=NC=C2C(O)(OP(O)O)C2(C)[C]1O
14	0.236	0.71	-1.0137	5	-2.728	-2.892	-4.302	CNCCCCC1NC1(O)O
14	0.5328	0.91	0.4607	5	-2.886	-3.129	-3.996	CNCCCCC(=O)O
14	0.4385	0.70	-0.4503	5	-2.656	-3.014	-4.600	NC=CCCC(O)O
14	0.5494	0.91	1.2409	5	-2.927	-3.022	-4.705	CNCCCCCCC(=O)O
14	0.5669	0.95	1.6513	5	-2.852	-3.336	-4.436	CCCCCC(=O)O
14	0.303	0.67	-1.0031	5	-2.945	-3.279	-4.622	CC#CCC(N)(O)O
14	0.3181	0.61	-1.0329	5	-2.551	-3.081	-4.455	NCC=C=CC(O)O
14	0.3296	0.59	-0.6853	5	-2.707	-3.105	-4.752	NC=C=CCC(O)O
14	0.3758	0.81	0.1302	5	-3.369	-3.545	-4.615	CCCCCC(N)(N)O
14	0.5035	0.57	0.5037	5	-2.844	-3.245	-4.567	CCC1CC12OC2O
14	0.1823	0.68	1.1356	5	-3.368	-3.677	-5.116	CCC#CCC(O)=NO
14	0.2922	0.71	-1.3507	5	-2.590	-3.075	-4.740	NCC#CCC(O)O
