pocket	qed	sa	logp	lipinski	score	minimize	dock	smiles
9	0.3282	0.23	-2.1735	4	-8.279	-8.127	-8.624	O=C=C(CC1=NC2=C3C(CCC4NC2NCC2CN24)C(=O)N=C2NN4C5C4C15C23)NC1CO1
9	0.4042	0.47	-3.3158	4	-8.339	-8.562	-8.708	C=C1NCCN2C3=c4c(cnc5c4=C(CNCN5)C2N1)CCC1OCC(C(O)NC)N=C1N3
9	0.5538	0.46	0.4098	5	-7.378	-7.308	-7.557	CCNC(C)Cc1nc2c3c4c1C([NH])NCC4NC(=O)C3CCC1C3C2OC(CN)C(C)N13
9	0.4451	0.22	2.0719	5	-11.301	-11.290	-11.507	C=C1CC2=NC=C3C(CCC4C5=NC=CC(CC6CCC7C(N1)N67)N54)CNC(=O)C3C21C=C1
9	0.2256	0.50	-0.561	5	-7.738	-7.610	-7.683	CCNC(C)Cc1nc2c3c(c1C(=N)[NH])C(=O)NC(=O)C3CCC1C3C2OC(CN)C(C)N13
9	0.6025	0.27	2.6849	5	-10.388	-11.116	-11.196	CC1CC2=NC=C3C(CCCNN4c5cccc(c54)N4CC4N1)C(=O)N=C1N=NC4CC24C31
9	0.2945	0.23	-1.8387	5	-7.785	-7.963	-8.258	O=CC(CC1=NC2=C3C(CCC4NC2NCC2CN24)C(=O)N=C2NN4C5C4C15C23)=NC1CO1
9	0.4792	0.41	1.1186	5	-10.172	-10.685	-10.715	O=C1N=C2NNC3CC34C3=NC=C(C1CCCCC1CC=CC(=NC5=CN5C(CO)C3)N1)C24
9	0.5088	0.37	0.4428	5	-6.335	-6.694	-7.508	CNCNC1(C=CNCC2=C3C=NC=C4CC43C3OC(C=O)OCC4CC(OC)C2N43)CC1
9	0.3179	0.36	-1.2637	5	-5.993	-5.691	-7.453	CNCNC1(C=CNCC2=C3C=NC=C4CC43C3OC(C=O)OCC4CC(OC)C2N43)NC1=O
9	0.4	0.26	-1.6426	5	-10.918	-11.311	-11.382	O=C1N=C2NCC3CC34C3=NC5=C(C1CCC1NC5N(CC5CN51)C1C5OC51NC(CO)C3)C24
9	0.4068	0.25	-1.0404	5	-9.251	-8.654	-9.237	O=C=C(CC1=NC2=C3C(CCC4NC2N2CC2C2CN42)C(=O)N=C2NCC4CC14C23)NC1CO1
9	0.3711	0.28	-0.7449	5	-9.235	-8.666	-9.199	O=C=C(CC1=NC2=C3C(CCC4NC2NCCC2CN24)C(=O)N=C2NCC4CC14C23)NC1CO1
9	0.2738	0.35	-1.4719	5	-6.155	-5.943	-7.122	CNCNC1(C=CNCC2=C3C=NC=C4CC43C3OC(C=O)OCC4CC(OC)C2N43)NC1O
9	0.3387	0.25	-2.138	4	-8.250	-7.852	-8.324	O=C1N=C2NN3C4C3C43C(CC(CO)NC4CO4)=NC4=C(C1CCC1NC4NCCC4CN41)C23
9	0.385	0.58	-2.4335	4	-8.192	-8.103	-8.310	O=C1N=C2NN3C4C3C43C(CC(CO)NC4CO4)=NC4=C(C1CCC1NC4N4CC4C4CN14)C23
9	0.3789	0.30	-1.0995	5	-9.088	-8.662	-9.183	O=C1N=C2NCC3CC34C(CC(CO)NC3CO3)=NC3=C(C1CCC1NC3NCCC3CN31)C24
9	0.5138	0.37	0.2172	5	-8.945	-8.573	-8.631	CC(CC1=NC2=C3C(CCC4C5C2OC(CN)C(C)N45)C(=O)N=C2NCC4CC14C23)NC1=NC1
9	0.4287	0.26	-1.395	5	-9.182	-8.305	-8.788	O=C1N=C2NCC3CC34C(CC(CO)NC3CO3)=NC3=C(C1CCC1NC3N3CC3C3CN13)C24
9	0.5343	0.28	1.6499	5	-10.262	-11.097	-11.148	CC1CC2=NC=C3C(CCCNN4C=C(NC=CC4)N4C(C)C4N1)C(=O)N=C1N=NC4CC24C31
9	0.3491	0.46	-2.2269	4	-7.901	-7.831	-8.229	O=CC(CC1=NC2=C3C(CCC4NC2N2CC2C2CN42)C(=O)N=C2NN4C5C4C15C23)NC1CO1
9	0.5453	0.26	1.9762	5	-8.875	-8.285	-8.769	CC1N=C2NNC3CC34C(=O)N3CC(=C24)C1CCC(F)C(NC1CC1)=NCCC1CCCC3O1
9	0.3053	0.37	0.2427	5	-8.694	-8.292	-8.315	CNCNC(C)CC1=NC2=C3C(CCC4C5C2OC(CNC)C(C)N45)C(=O)N=C2NCC4CC14C23
9	0.4981	0.37	0.4779	5	-8.879	-8.729	-8.609	CNCC1OC2C3=C4C(CCC5C2N5C1C)C(=O)N=C1NCC2CC2(C(CC(C)NC2=NC2)=N3)C14
9	0.5795	0.35	0.907	5	-8.258	-8.154	-8.296	CNCC1OC2C3=NC(CC(C)NC4=NC4)C45CC4=CN=C4NC([NH])=C(CCC6C2N6C1C)C3=C45
9	0.4307	0.24	-1.8098	5	-9.417	-10.009	-10.455	O=C1N=C2NN3C4C3C43C4=NC5=C(C1CCC1NC5N5C(CC6OC6=NC(CO)C4)C5C4CN14)C23
9	0.3696	0.36	0.6718	5	-8.481	-8.352	-8.569	CNCNC(C)CC1N=C2C3=C4C(=NC=C5CC541)NC([NH])=C3CCC1C3C2OC(CNC)C(C)N13
9	0.4441	0.24	-0.3345	5	-10.258	-10.577	-10.736	O=C1N=C2NCC3CC34C2=C2CN3C5C(NC(CO)=CC34)N5C3CC3NCC3OC3CCCCC12
9	0.2866	0.27	-0.3658	5	-10.076	-10.465	-10.526	C=C1Cc2ncc3c(c2C(=N)[NH])C(=O)NCC3CCC2C3OC=CC(CC4CC(O)C5C(N1)N45)N23
9	0.4957	0.28	0.7037	5	-9.037	-10.657	-10.678	CC1CC2=NC=C3C(CCCNN4C=CC(=O)NC(C4)N4C(C)C4N1)C(=O)N=C1N=NC4CC24C31
9	0.3587	0.36	-0.19	5	-11.622	-11.741	-11.873	C=C1CC2=NC=C3C(CCC4CN4C4CC(CNCC4O)N4CC4N1)C(=O)N=C1NCC4CC24C31
9	0.348	0.27	0.6114	5	-9.952	-10.338	-10.457	C=C1Cc2ncc3c(c2C(=N)[NH])C(=O)NCC3CCC2C3OC=CC(CC4CC(F)C5C(N1)N45)N23
9	0.4652	0.36	1.4926	5	-11.293	-11.471	-11.422	CC1=NC2=C3N4C(=C1)C15CC1NNC1=NC(=O)C6CCC7C8=C(C4=C6C15)N3C(=C(C)N87)C(N)CC2
9	0.482	0.29	-0.7713	5	-10.376	-11.073	-11.081	O=C1N=C2NCC3CC34C3=NC5=C(C1CCC1NC5N5C(CC6OC6=NC(CO)C3)C5C3CN13)C24
9	0.3292	0.25	-2.0766	4	-9.301	-9.264	-8.938	O=C1N=C2NCC3CC34C(CC(CO)NC3CO3)=NC3=C(C1CCC1NC3N3C(O)C3C3CN13)C24
9	0.503	0.38	1.3414	5	-8.486	-8.106	-8.225	CCNCC1OC2C3=C4C(CCC5C2N5C1C)CN=C1NCC2CC2(C(CC(C)NC2=NC2)=N3)C14
9	0.4301	0.26	-1.2626	5	-8.204	-8.482	-8.727	CNCNC12C=CNCC3C4CC56OC5CC(OC)CC6N4C(=O)C45CC4CN=C(NCC1N2)C35
9	0.57	0.42	2.4573	5	-10.610	-10.482	-10.543	C=C1NC2N3C=C4C(CCCCC(C)NC(C5OC5C)CC35CC5N1)C(C)N=C1NCC3CC32C41
9	0.525	0.28	0.0938	5	-9.529	-10.268	-10.388	OCC1CC2=NC3=C4C(CCC5NC3N3CC3(CCC3OC3=N1)C1CN51)CN=C1NCC3CC23C14
9	0.517	0.22	-0.1538	5	-10.435	-10.767	-10.884	OCC1=NC23OC2C3N2C3NC(CCC4CN=C5NCC6CC67C(=NC3=C4C57)C1)N1CC1C21CC1
9	0.3812	0.36	0.3709	5	-8.166	-8.519	-7.679	CC=NC(CC1=NC2=C3C(CCC4C5C2OC(CN)C(C)N45)C(=O)N=C2NCC4CC14C23)C(=O)O
9	0.3627	0.34	-0.8174	5	-8.505	-8.718	-8.931	COC(CO)C1C2C(C)N3C4CCC5C(=O)N=C6NNC7CC78C(CCCO)=NC(=C5C68)C(C43)N12
9	0.4689	0.35	1.719	5	-11.941	-12.130	-12.194	C=C1CC2=NC=C3C(CCC4C5=CC=CC(CC6CCC7C(N1)N67)N54)C(=O)N=C1NNC4CC24C31
9	0.2662	0.32	-1.2192	5	-11.330	-11.420	-11.516	C=C1CC2=NC=C3C(CCC4CN4C4C(O)CNCC(C4O)N4CC4N1)C(=O)N=C1NCC4CC24C31
9	0.324	0.32	-0.8536	5	-11.870	-12.005	-12.072	C=C1CC2=NC=C3C(CCC4CN4C4C(O)CNCC5(OC45)N4CC4N1)C(=O)N=C1NCC4CC24C31
9	0.5574	0.32	0.1413	5	-10.186	-10.368	-10.682	CNC1=C2CCC3C4C5=C6C2=C2C(=NN7CC78CC28C2=CC(CO)=NC=C(N26)N5C(CN)=C(C)N34)N1
9	0.3319	0.24	-0.7248	5	-11.539	-11.931	-11.956	C=C1CC2=NC=C3C(CCC4CN4C45CC(CNC(=O)C4N5)N4CC4N1)C(=O)N=C1NCC4CC24C31
9	0.4935	0.36	0.8664	5	-9.287	-8.552	-8.451	CNCC1OC2C3=C4C(CCC5C2N5C1C)C(=O)N=C1NCC2CC2(C(CC(C)NC2=NC2C)=N3)C14
9	0.4408	0.32	0.9049	5	-11.492	-11.603	-11.718	C=C1CC2=NC=C3C(CCC4C5=NC=CC(CC6CC(O)C7C(N1)N67)N54)C(=O)N=C1NCC4CC24C31
9	0.5148	0.23	0.7293	5	-10.220	-10.738	-10.845	C=C1Cc2ncc3c4c2C([NH])NNC4=NC(=O)C3CCC2C3OC=CC(CC4CC(F)C5C(N1)N45)N23
9	0.3302	0.26	0.0965	5	-10.212	-10.616	-10.696	C=C1Cc2ncc3c(c2C(=N)[NH])C(=O)NCC3CCC2C3=NC=CC(CC4C5OC5(C)C5C(N1)N45)N32
9	0.5046	0.29	1.8263	5	-12.072	-12.225	-12.278	C=C1CC2=NC=C3C(CCC4C5OC=CC(CC6CC(F)C7C(N1)N67)N45)C(=O)N=C1NCC4CC24C31
9	0.4312	0.36	0.7482	5	-11.499	-11.603	-11.644	CC1CC2=NC3=C4C(CCC5C6C3OC(C(N)CCC3NC3=N1)C(C)N56)C(=O)N=C1NCC3CC23C14
9	0.3803	0.30	0.1114	5	-10.750	-10.930	-11.146	O=C1N=C2NNC3CC34C3=CC(CO)=NC5CCC6NCC7OC7CCCCC1C(=CN3C51OC61)C24
9	0.2196	0.21	-1.676	4	-11.237	-11.649	-11.717	C=C1CC2=NC=C3C(CCC4CN4C45CC(CNC(O)C4N5)N4CC4N1)C(=O)N=C1NNC4CC24C31
9	0.437	0.27	1.0833	5	-12.019	-12.210	-12.255	C=C1CC2=NC=C3C(CCC4C5OC=CC(CC6CC(F)C7C(N1)N67)N45)C(=O)N=C1NNC4CC24C31
9	0.4348	0.31	0.8491	5	-12.115	-12.253	-12.301	C=C1CC2=NC=C3C(CCC4C5OC=CC(CC6CC(O)C7C(N1)N67)N45)C(=O)N=C1NCC4CC24C31
9	0.4785	0.19	-0.5714	5	-8.720	-10.125	-10.299	OCC1CC2=NC3=C4C(CCC5NC3N3C6OC(CC63C3CN53)C3OC3=N1)CN=C1NCC3CC23C14
9	0.3607	0.29	0.1619	5	-12.276	-12.333	-12.362	C=C1CC2=NC=C3C(CCC4C5=NC=CC(CC6CC(O)C7C(N1)N67)N54)C(=O)N=C1NNC4CC24C31
9	0.375	0.28	-1.5722	5	-9.462	-10.098	-10.446	[NH]C1CCC2C(=O)N=C3NN4C5C4C54C3=C2CN2C3C(NC5CCC(=O)CC(C5)N1)N3C(CO)=CC24
9	0.1621	0.36	-0.133	5	-8.585	-8.461	-8.451	CNCNC(C)CC1N=C2C3=C4C(=NC=C5CC541)NC(NN)=C3CCC1C3C2OC(CNC)C(C)N13
10	0.54	0.79	0.4379	5	-3.559	-3.599	-3.997	OCn1cccc1
10	0.4935	0.68	0.3407	5	-3.545	-3.509	-4.471	OC1c2cccn21
10	0.4661	0.74	0.5264	5	-3.601	-3.646	-4.232	O=Cn1cccc1
10	0.3921	0.57	0.2278	5	-3.064	-3.150	-3.730	C1=NC=C2CN2C1
10	0.4981	0.71	-0.1048	5	-3.351	-3.666	-5.137	NC(O)n1cccc1
10	0.5575	0.86	2.6032	5	-5.570	-5.664	-5.779	c1ccn(C2CCCC2)c1
10	0.5944	0.77	0.414	5	-4.888	-4.905	-5.406	OCCCNn1cccc1
10	0.5595	0.66	1.3576	5	-4.535	-4.504	-4.988	C(=Cn1cccc1)C1CO1
10	0.6472	0.74	1.574	5	-6.381	-6.405	-6.510	OC1CCC(n2cccc2)C1
10	0.6535	0.78	0.2314	5	-5.162	-5.439	-5.857	OCC(O)CCn1cccc1
10	0.592	0.68	-0.5912	5	-5.068	-4.949	-5.530	O=CC(O)C(O)Cn1cccc1
10	0.6551	0.74	2.2281	5	-6.274	-6.338	-6.418	COC1CCC(n2cccc2)C1
10	0.5022	0.61	-1.4419	5	-5.224	-5.539	-5.955	OCC(O)C(O)CN1C=CN=CC1
10	0.7007	0.66	0.1814	5	-5.414	-5.385	-6.023	OCC1OCCC1Nn1cccc1
10	0.5733	0.63	-1.2337	5	-4.989	-5.445	-5.663	O=C(CN1C=CN=CC1)C(O)CO
10	0.6238	0.60	-1.007	5	-6.102	-6.210	-6.351	NC1=NC=CN(NCC2CC(=O)CO2)C1
10	0.6079	0.61	-1.4182	5	-6.346	-6.687	-6.890	[NH]C1C(CO)=C(CO)CN1c1cnncn1
10	0.6531	0.54	-0.9867	5	-6.416	-6.616	-6.890	[NH]C1=NC2C(=CC=NN2C=C(CO)CCO)N1
10	0.5786	0.52	-1.1676	5	-6.588	-7.051	-7.235	CN1CC(N2C=C(CO)C(=C=O)C2[NH])=NC=N1
10	0.8003	0.73	0.6534	5	-6.722	-7.323	-7.391	NC1C=C(N2CCCC2)NC(c2ccncc2)=N1
10	0.6166	0.55	-1.7278	5	-5.942	-6.633	-6.741	[NH]C1=NC2C(=CC=NN2C(=O)C(CO)CCO)N1
10	0.7028	0.56	-0.4906	5	-6.108	-6.672	-7.039	O=C(C(CO)CCO)N1N=CC=C2N=NC=NC21
10	0.7461	0.68	0.0329	5	-6.158	-6.987	-6.724	CC(=O)N=Cc1nccnc1N1C=C(CO)CCN1
10	0.8306	0.74	1.0435	5	-6.625	-7.357	-7.685	NC1C=C(N2CCCCC2)NC(c2ccncc2)=N1
10	0.4654	0.51	-1.2166	5	-6.515	-6.983	-6.948	CN1CC(N(C=N)CC(CCO)C2CC2O)=NC=N1
10	0.7814	0.76	1.4461	5	-6.812	-7.186	-8.681	Nc1cc(NC2CCC(O)C2)nc(-c2ccncc2)n1
10	0.6558	0.62	-0.0487	5	-6.733	-7.497	-7.650	NC1C=C(N2CCCC3NC32)NC(c2ccncc2)=N1
10	0.7739	0.52	0.3851	5	-8.421	-8.799	-8.849	CC1=Nn2cnc3c2C(=CNC2CC(C(C)O)=CN32)N1
10	0.5317	0.52	-0.4522	5	-7.151	-7.090	-6.298	[NH]C1C(n2cccc2)=CC(NO)N1CC(CO)C1CC1O
10	0.6458	0.71	0.4169	5	-6.847	-7.260	-8.864	Nc1cc(NC2CC(O)CC2O)nc(-c2ccncc2)n1
10	0.2683	0.53	-1.6733	5	-6.194	-6.258	-6.569	[NH]C1C(NCCCO)=CC(NO)N1CC1COCC1CO
10	0.6673	0.50	0.6	5	-6.774	-6.859	-6.501	[NH]C1C(n2cccc2)=CC(N=N)N1CC(CO)C1CC1O
10	0.3831	0.49	-0.6742	5	-7.084	-6.640	-6.176	[NH]C1C(N2C3CCCC32)=CC(NO)N1CC(CO)C1CC1O
10	0.627	0.59	-1.2738	5	-6.069	-6.565	-7.766	CC(=O)NCC1=C2NC([NH])=NC2N(C(=O)C(C)=CCO)N=C1
10	0.4401	0.56	-1.0229	5	-7.153	-7.050	-6.207	[NH]C1C(N2CCCC2)=CC(NO)N1CC1C(=O)OCC1CO
10	0.4377	0.54	-1.0935	5	-6.610	-7.119	-8.309	CC(=CCO)C(=O)N1N=CC(C(O)NC(C)C)=C2NC([NH])=NC21
10	0.39	0.70	-1.6415	4	-7.147	-7.527	-8.478	Nc1cc(NC2C(O)C(O)C(O)C2O)nc(-c2ccncc2)n1
10	0.5345	0.48	-2.2861	4	-8.668	-9.183	-8.330	CC(=O)NC1=C2NC([NH])=NC2N(CC2CC(=O)NC3C(O)C23)N=C1
10	0.3871	0.53	-0.9936	5	-7.041	-6.995	-7.692	COCC(=CCO)CN1N=CC(C(O)NC(C)C)=C2NC([NH])=NC21
10	0.17	0.52	-1.9145	5	-6.230	-6.263	-8.074	CC(C)NC(O)C1=C2NC([NH])=NC2N(C(=O)C(C=O)=CCO)N=C1
10	0.5167	0.52	-1.8843	5	-7.040	-7.699	-8.133	CC1=NC(O)C2=C3NC([NH])=NC3N(C(=O)C(=CCO)CO)N=C2C1
10	0.7682	0.47	0.1561	5	-7.153	-7.353	-7.767	[NH]C1=NC2C(=C3NC(C(F)F)CC3=NN2CC2=CNOC3=C2C3)N1
10	0.613	0.45	-2.0413	4	-7.778	-8.345	-7.598	CC(=O)NC1=C2NC([NH])=NC2N(CC2CC(O)NC3C(O)C23)N=C1
10	0.8135	0.56	-0.3447	5	-6.016	-6.956	-8.058	[NH]C1=NC2C(=C(NC(=O)C(F)(F)F)C=NN2Cc2cnnc3c2C3)N1
10	0.3341	0.53	-1.3575	5	-6.949	-6.602	-7.273	C=NN(C(=O)C1=C2NC([NH])=NC2N(CC(=CCO)CO)N=C1)C1CC1
10	0.2831	0.57	-3.4947	4	-6.201	-6.608	-7.461	[NH]C1=NC2C(=C(CNC(CO)CO)C=NN2C(=O)C(=CCO)CO)N1
10	0.5938	0.51	0.7034	5	-7.018	-7.355	-7.257	CCOP(=O)(O)OCCC1(COC)CC1N1N=CC=C2NC([NH])=NC21
10	0.7828	0.45	0.0889	5	-7.598	-8.536	-8.299	[NH]C1=NC2C(=C(N=C3CCCC3)C=NN2CC2C=NOC3C(O)C23)N1
10	0.3612	0.50	-1.2287	5	-7.398	-7.590	-7.645	COCC(=CCO)CN1N=C2CC(=CO)NC(O)C2=C2NC([NH])=NC21
10	0.6539	0.43	-0.8466	5	-7.207	-7.930	-8.037	[NH]C1=NC2C(=C3C(=NN2CC2C=CNC4(O)C(O)C24)N3CC(F)(F)F)N1
10	0.3908	0.45	-0.2066	4	-6.537	-5.519	-6.147	CCCCC(C)N1C=C1C1NC([NH])=NC1N(C=N)CC(CO)C1CC1O
10	0.4026	0.50	-2.5234	4	-7.066	-7.735	-8.234	CC1=NC(O)C2=C3NC([NH])=NC3N(C(=O)C(=CC(O)CO)CO)N=C2C1
10	0.4498	0.46	-3.0938	4	-8.392	-8.971	-7.689	CC(=O)C(=O)NC1=C2NC([NH])=NC2N(CC2CC(=O)NC3C(O)C23)C1[NH]
10	0.2773	0.53	-0.308	5	-8.080	-8.017	-7.134	[NH]C1C(N2CCCCC2)=CC(NO)N1CC(CO)C1CC1OP(=O)(O)O
10	0.6555	0.44	-0.0935	5	-6.598	-6.867	-7.527	COC(NC1=C2NC([NH])=NC2N(CC2=CNOC3=C2C3)C1[NH])C(F)(F)F
10	0.6803	0.59	0.0098	5	-7.831	-7.662	-7.718	Cn1cnc2c1C(C1CCN3CCON=C13)=CNN2C=C(CO)CCO
10	0.2407	0.51	-2.7602	4	-6.769	-6.860	-7.990	CC(C)NC(O)C1=C2NC([NH])=NC2N(C(=O)C(=CC(O)CO)CO)N=C1
10	0.2957	0.48	-0.4071	5	-7.060	-7.313	-7.481	N=C(O)C1=C(CN2C([NH])=C3C(=C4NC([NH])=NC42)N3C2CC=CC2)CN=C1
10	0.6036	0.47	-2.0238	4	-8.760	-9.784	-7.894	[NH]C1=NC2C(=C(N3CC=CC3=O)C=NN2CC2CC(=O)NC3C(O)C23)N1
10	0.6105	0.48	0.4322	5	-6.895	-7.033	-6.600	CCCCC(C)N1C2=C3NC([NH])=NC3N(CC(CO)C3CC3O)C([NH])=C21
10	0.3142	0.55	-0.4574	5	-8.814	-8.980	-8.934	O=P(O)(O)OC1C2=C1C(CO)=CN1C(NO)C=C(N3CCCCC3)C1N2
10	0.5502	0.46	-1.69	5	-8.875	-9.438	-8.225	[NH]C1=NC2C(=C3C(=NN2CC2CC(=O)NC4C(O)C24)N3C(=O)C(F)(F)F)N1
10	0.5126	0.53	-0.7582	4	-7.350	-7.330	-7.234	CNn1cnc2c1C(C1C=NN3CCON=C13)=CNN2C=C(CO)CCO
10	0.4538	0.44	-2.7939	4	-7.586	-8.994	-8.155	[NH]C1C(NC(=O)C(F)F)=C2NC3NC3=NC2N1CC1=CC(=O)NC2C(O)C12
10	0.4181	0.49	-2.2629	4	-9.729	-10.696	-10.541	O=C(O)C=C1CN2C(NC3C(O)C13)C(N1CCCC1=O)=C1NC3NC3=NC12
10	0.4032	0.54	-0.0634	5	-6.430	-4.577	-6.756	CCOC(CO)OC1CC1N1CC1c1nccnc1N1C=C(CO)CCN1
10	0.5765	0.51	-1.646	5	-9.210	-10.334	-9.909	O=C(O)CC1=CN2C(NC3=C1C3O)C(N1CCCC1=O)=C1NC3NC3=NC12
10	0.6481	0.47	-0.9771	5	-8.810	-9.646	-9.920	[NH]C1=NC2C(=C(NCC(F)(F)F)C3NC4=C(C(C5=NOCO5)=CN32)C4O)N1
10	0.4529	0.46	-2.4967	4	-7.560	-9.074	-8.274	[NH]C1C(NC(=O)C(F)(F)F)=C2NC3NC3=NC2N1CC1=CC(=O)NC2C(O)C12
10	0.5492	0.53	0.1049	5	-7.225	-6.933	-7.284	CNn1cnc2c1C(C1=C3N=CC=CN3C([NH])C1)=CNN2C=C(CO)CCO
10	0.4734	0.46	-0.815	5	-8.595	-9.047	-7.514	COC(=NC1=C2NC([NH])=NC2N(CC2CC(=O)NC3C(O)C23)N=C1)C(F)(F)F
10	0.2376	0.45	-2.1988	4	-7.669	-8.170	-7.704	CC(=O)NC1=C2NC([NH])=NC2N(CC(C2=CC2OP(=O)(O)O)C2OC2=O)C1[NH]
10	0.5025	0.45	0.2804	5	-7.165	-7.375	-7.645	CC(CC1CCCO1)N1C2=C3NC([NH])=NC3N(CC3CN=CC3=C=O)C([NH])=C21
10	0.5812	0.46	-0.8425	5	-8.002	-8.351	-8.864	CN1CC2C3=C1N=CC1=NN(C=C(CO)CCO)c4ncn(c4C13)C1C(O)N21
10	0.7244	0.52	-0.1016	5	-7.079	-8.057	-8.686	C#CC(CCO)C(=O)N1N=C2C=Nc3c4c(nn3C)CCNn3cnc1c3C24
10	0.3541	0.49	0.0731	5	-7.549	-8.142	-7.548	[NH]C1=NC2C(=C3C(=C([NH])N2CC2=C(COP(=O)(O)O)C=NC2)N3C2CC=CC2)N1
10	0.4659	0.52	0.2971	5	-7.356	-7.853	-7.753	[NH]C1=NC2C(=C3C(=C([NH])N2CC2=C(COP(=O)(O)O)C=NC2)N3C2CCCC2)N1
10	0.5079	0.52	-0.4384	5	-7.590	-7.363	-7.305	CNn1cnc2c1C(C1=CC([NH])N3C=CN(C)N=C13)=CNN2C=C(CO)CCO
10	0.3722	0.45	-1.5616	5	-8.870	-8.960	-9.999	N=C1NC1CCNN1C2CC3=C(c4nncnc4N4C=C(CO)C5=C(C5O)N34)C21
10	0.4787	0.53	0.7016	5	-7.401	-7.345	-7.128	CNn1cnc2c1C(C1=C3N=C(C)C=CN3C([NH])C1)=CNN2C=C(C=O)CCO
10	0.4884	0.51	-0.0434	5	-7.058	-7.455	-8.017	CCN1C2=C(C3C(=NN(C=C(CO)CCO)c4ncn(CC=O)c43)C=N2)C2OC21
10	0.3824	0.50	-1.0748	5	-7.218	-7.990	-8.170	[NH]C1=NC2C(=C(NC(=O)C(F)(F)F)C=NN2CC2=CNOC3=C2C3OP(=O)(O)O)N1
10	0.3351	0.46	-1.804	5	-7.674	-8.961	-8.962	[NH]C1C(N2CCCC2=O)=C2NC3NC3=NC2N1CC1=CNOC2=C1C2OP(=O)(O)O
10	0.3291	0.44	-2.028	4	-7.969	-9.155	-8.517	[NH]C1C(N2CC=CC2=O)=C2NC3NC3=NC2N1CC1=CNOC2=C1C2OP(=O)(O)O
10	0.1685	0.44	-2.7463	4	-7.853	-8.070	-7.660	CC(=O)N1CC1C1NC([NH])=NC1N(C=N)CC(C1CC1OP(=O)(O)O)C1C(=O)N1C
10	0.3365	0.48	-1.504	5	-8.304	-8.790	-8.152	CC(O)CN1C2=NN(Cc3c(COP(=O)(O)O)cn4c3OCO4)C3N=C([NH])NC3=C21
10	0.5175	0.48	-1.1935	5	-7.226	-7.923	-8.382	CCN1CC2C3=C1N=CC1=NN(C(=O)C(CO)CCO)c4ncn(c4C13)C1C(O)N21
10	0.3408	0.43	-1.6804	5	-7.999	-9.043	-8.455	[NH]C1C(N2C=CCC2=O)=C2NC3NC3=NC2N1CC1=CNOC2=C1C2OP(=O)(O)O
10	0.3126	0.53	-1.9793	4	-7.442	-7.177	-7.809	OCC1=CN(c2nccnc2C2CN2C2CC2OC2OC(CO)C(O)C2O)NCC1
10	0.4037	0.45	-2.2836	4	-8.558	-9.177	-8.044	[NH]C1=NC2C(=C(N3CC=CC3=O)C([NH])N2CC2CC(=O)NC3C(OP(=O)(O)O)C23)N1
10	0.4995	0.51	0.146	5	-8.228	-9.355	-8.582	[NH]C1=NC2C(=C(N3CCCC3=O)C([NH])N2Cc2cc3c(c4c2C4OP(=O)(O)O)O3)N1
10	0.3733	0.50	-1.7711	4	-7.282	-6.736	-7.877	O=C1C(CO)OC(OC2CC2N2CC2c2nccnc2N2C=C(CO)CCN2)C1O
10	0.2968	0.48	-1.5765	5	-7.311	-8.687	-8.410	[NH]C1=NC2C(=C3C(=NN2Cc2cc4c(c5c2C5OP(=O)(O)O)O4)N3C(=O)C(O)CO)N1
10	0.432	0.51	-1.1496	5	-7.107	-7.873	-8.360	CN1CC(CN2N=CC(NC(=O)C(F)(F)F)=C3NC([NH])=NC32)=C2C(=N1)C2OP(=O)(O)O
10	0.2695	0.43	-1.0057	5	-7.093	-7.621	-7.408	COC(NC1=C2NC([NH])=NC2N(CC2=CNOC3=C2C3OP(=O)(O)O)C1[NH])C(F)(F)F
10	0.5708	0.47	0.003	5	-9.586	-10.515	-10.551	[NH]C1=NC2C(=C(N=C3CCCC3)C3NC4=C(C(C5=NOCO5)=CN32)C4OP(=O)(O)O)N1
11	0.3419	0.82	-0.9286	5	-2.974	-3.055	-3.604	O=P(O)(O)O
11	0.5132	0.70	0.4757	5	-5.741	-5.772	-6.158	NC1CCC2CCCNC12
11	0.531	0.65	0.4631	5	-6.159	-6.184	-6.483	NC1CCC2CCCN=C2N1
11	0.5358	0.64	1.1556	5	-6.265	-6.409	-6.826	N=C1CCC2CCCN=C2N1
11	0.4433	0.55	-0.7569	5	-6.270	-6.550	-6.612	C1CC2NNC3CCNC(=N1)C23
11	0.5923	0.65	0.3631	5	-5.929	-5.968	-6.236	NCC1CNC2=NCCCC2C1
11	0.5751	0.66	1.2066	5	-5.897	-6.406	-6.493	CNC1=NC2=NCCCC2CC1
11	0.7175	0.78	1.5944	5	-5.737	-6.056	-6.257	CC(C)n1cc2ncnc(N)c2c1
11	0.5929	0.63	1.2066	5	-6.265	-7.017	-7.640	C1CN=C2N=C3NCCC3CC2C1
11	0.561	0.58	0.3211	5	-6.791	-7.415	-7.535	C1CN=C2N=C3NNCC3CC2C1
11	0.7175	0.83	1.5944	5	-5.990	-6.011	-5.874	CC(C)n1ccc2c(N)ncnc21
11	0.5821	0.59	0.3636	5	-6.356	-7.397	-7.597	C1CN=C2N=C3NCNCC3CC2C1
11	0.7011	0.69	1.5207	5	-7.048	-7.260	-7.345	Nc1ncnc2c1cc1n2CCC2CC12
11	0.6601	0.88	1.3977	5	-7.070	-7.291	-7.208	Nc1nn(-c2ccccc2)c2nccnc12
