pocket	qed	sa	logp	lipinski	score	minimize	dock	smiles
7	0.4721	0.45	1.715	4	-9.468	-11.982	-12.454	CC1=C(C)C2=NC(O)=CN(CN3CC(N4CC=C5C6=C(O)CC=C7C(=O)N=CC(CN5C4=O)C76)CC3N)C2C(=O)C1
7	0.5987	0.52	2.4078	4	-8.877	-10.551	-11.910	CNC1=CCN(C(=O)N2CC(N3CC=C4C5=CCC=C6C(=O)N(C7=CC=CC=C7)CC(CN4C3=O)C65)CC2O)C=C1
7	0.4148	0.51	-1.4297	4	-9.226	-10.904	-11.788	CN1C(=O)C2=CCC3=C4C5=C(CN(C6CCN(C(=O)N7CN=C(N)C8N=CN=C87)C6)C(=O)N5CC(C1=O)C24)NC3=O
7	0.3945	0.55	-0.1221	4	-6.988	-9.459	-10.145	CNC(=O)C1=CC=CC=C1NC(=O)N1CC(N2CC3=C4C5=C(C=N3)CC=C3C5C(CN4C2=O)C(=O)N(C)C3O)CC1N
7	0.5493	0.51	0.484	4	-6.196	-10.191	-11.780	CC1=C2CN=CC2=CN(C(C)N2CCC(N3CC4=C5C6=C(CC=C7C(=O)N(C)C(=O)C(CN5C3=O)C76)C(=O)N4)C2)C1=O
7	0.4684	0.59	0.6092	4	-6.709	-10.566	-12.106	CC1=CN=C2C=CN(CN3CCC(N4CC5=C6C7=C(CC=C8C(=O)N(C)C(=O)C(CN6C4=O)C87)C(=O)N5)C3)C(=O)C2=C1
7	0.3115	0.56	4.4152	4	-5.861	-8.538	-9.112	CCC=C1C(=N)N=C2C3=C(N=C4C=CN(C5=NC(=C6C=CC=C(C(=O)O)C6=O)C6=CC=CC(O)=C65)CC4=C3)C(O)=CC12
7	0.4505	0.50	-0.436	4	-8.180	-10.070	-12.204	CNC1=NCN(C(=O)N2CCC(N3CC4=C5C6=C(CC=C7C(=O)N(C)C(=O)C(CN5C3=O)C76)C(=O)N4)C2)C2=NC=CC12
7	0.2894	0.53	0.7068	4	-6.767	-8.977	-11.682	CN1C(=O)C2=CCC3=C4C5=C(C=C3)CN(C3CCN(C6C=CC7=C(N6)C(C(=O)NO)=CN=C7)C3)C(=O)N5CC(C1=O)C24
7	0.2983	0.54	-1.1949	4	-8.041	-10.007	-10.818	CN1C(=O)C2=CCC3=C4C5=C(CN(C6CCN(C(=O)NC7=NNN=C7C7=CN=NN7)C6)C(=O)N5CC(C1=O)C24)NC3=O
7	0.4433	0.46	1.0917	4	-8.891	-10.831	-11.617	CNC1=CCN(C(=O)N2CC(N3CC=C4C5=C(O)C(=O)C=C6C(=O)N(C7C=CSC7)CC(CN4C3=O)C65)CC2O)C=C1
7	0.5401	0.58	0.4856	4	-6.614	-11.127	-12.175	CC1=NC=C2CCN(CN3CCC(N4CC5=C6C7=C(CC=C8C(=O)N(C)C(=O)C(CN6C4=O)C87)C(=O)N5)C3)C(=O)C2=C1
7	0.3513	0.54	-0.7679	4	-8.037	-10.173	-10.988	CN1C(=O)C2=CCC3=C4C5=C(CN(C6CCN(C(=O)NC7=NON=C7C7=CN=NN7)C6)C(=O)N5CC(C1=O)C24)NC3=O
7	0.2958	0.55	1.2347	4	-6.990	-9.624	-12.123	CN1C(=O)C2=CCC3=C4C5=C(C=C3)CN(C3CCN(C6C=CC7=C(N6)C(C(=O)NO)=CC=C7)C3)C(=O)N5CC(C1=O)C24
7	0.2189	0.62	8.132	3	-8.339	-10.129	-9.261	COC1=C(C)C(C2=CC(C(CCCC3=C(O)C4=C5C6=C(C=CC(O)=C6OC6CCCC3=C56)C=C4)=C(F)F)=CC2)=NC=N1
7	0.4771	0.59	1.0442	4	-5.859	-10.525	-11.990	CN1C(=O)C2=CCC3=C4C5=C(CN(C6CCN(CN7C=C(F)C8=CC=CC=C8C7=O)C6)C(=O)N5CC(C1=O)C24)NC3=O
7	0.4503	0.50	1.2268	4	-7.683	-10.542	-9.843	CN1C(=O)C2CN3C(=O)N(C4CC(N)N(C(=O)N5C=CC(N)C6=CC=CC=C65)C4)CC4=C3C3=C(C=C4)CC=C(C32)C1O
7	0.3254	0.60	7.3022	3	-8.914	-11.164	-9.634	COC1=C2CCC3CC=C(C(CCCC4=C(O)C5=C6C(=CC=C5)C(=O)NC5CCCCC4=C65)=C(F)F)C=C3C2=NC=N1
7	0.5556	0.56	1.4753	4	-5.470	-8.103	-11.291	CNC(=O)C1=CC=CC2=C1NC(N1CCC(N3CC4=C5C6=C(C=C4)CC=C4C(=O)N(C)C(=O)C(CN5C3=O)C46)C1)C=C2
7	0.5176	0.55	3.3006	4	-8.081	-10.788	-11.260	CC1=CC2=CC(N3CC(N4CC=C5C6=CC(O)=CC7=C(C)N(CCO)C(=O)C(CN5C4=O)C67)CC3O)=C(F)C=C2C=C1
7	0.1564	0.69	3.4816	3	-7.579	-8.882	-9.934	O=C(O)CNCCOC1=C2C(=CC(O)=C1)N=C1C=C(C3=CN=NC(N4C(=O)CC5=C4C=C(O)C=C5)=N3)CC3=C1C2=CC=N3
7	0.2436	0.59	0.7629	4	-6.915	-9.076	-11.517	CN1C(=O)C2=CCC3=C4C5=C(C=C3)CN(C3CCN(C6=CC(=O)C7=C(N6)C(C(=O)NO)=CC=C7)C3)C(=O)N5CC(C1=O)C24
7	0.4366	0.47	2.7824	4	-9.259	-10.891	-12.264	CNC1=CCN(C(=O)N2CC(N3CC=C4C5=C(O)CC=C6C(=O)N(C7C=C(C)CCC7)CC(CN4C3=O)C65)CC2O)C=C1
7	0.2612	0.55	4.3009	4	-5.570	-8.676	-9.129	CCC=C1C(=N)N=C2C3=C(N=C4C=CN(C5=NC(=C6C=CC=C(C(=O)O)C6=O)C6=CC(O)=CC(O)=C65)CC4=C3)C(O)=CC12
7	0.2996	0.59	5.7115	3	-9.346	-11.399	-10.796	COC1=C(C)C(C2=CC(C(CC3CC4=C(O)C5=C6C(=CC=C5)C(=O)N(C)C5N=CCC(=N3)C4=C65)=C(F)F)=CC=C2)=NC=N1
7	0.2102	0.63	8.2204	3	-8.279	-10.044	-0.356	COC1=C2OC3CCCC4=C3C3=C(C=CC(=C23)C=C1)C(O)=C4CCCC(C1=CCC(C2=NC=NC(OC)=C2C)=C1)=C(F)F
7	0.4896	0.59	-0.0351	4	-5.794	-11.383	-13.190	CN1C(=O)C2=CCC3=C4C5=C(CN(C6CCN(C(=O)N7CC(=O)C8=CC=CC=C8C7=O)C6)C(=O)N5CC(C1=O)C24)NC3=O
7	0.5289	0.51	2.9257	4	-7.141	-10.737	-10.281	CCC1C=CN(C(=O)N2CC(N3CC4=C5C6=C(C=C4)CC=C4C6C(CN5C3=O)C(=O)N(C)C4O)CC2N)C2=CC=CC=C21
7	0.3001	0.61	4.5607	4	-4.983	-10.061	-10.502	COC1=C2C(=CC(O)=C1)N=C1C=C(C3=CN=NC(N4C5=C(C=CC=C5)C5=C4C4C=CN=C4NC5=O)=N3)CC3=C1C2=CC=N3
7	0.2851	0.61	5.4462	3	-4.436	-10.078	-10.510	COC1=C2C(=CC(O)=C1)N=C1C=C(C3=CN=NC(N4C5=C(C=CC=C5)C5=C4C4C=CN=C4CC5=O)=N3)CC3=C1C2=CC=N3
7	0.4868	0.50	3.9164	4	-8.982	-11.261	-11.654	NC=CC1=CC(N2CC(N3CC=C4C5=CC(O)=CC6=C7C=CC8=C(C=CS8)N7C(=O)C(CN4C3=O)C56)CC2O)=C(F)C=C1
7	0.4292	0.57	0.4949	4	-5.689	-10.091	-11.531	CC1=CN=C2C(O)=CN(CN3CCC(N4CC5=C6C7=C(CC=C8C(=O)N(C)C(=O)C(CN6C4=O)C87)C(=O)N5)C3)C(=O)C2=C1
7	0.4292	0.57	0.4949	4	-5.717	-10.254	-12.402	CC1=NC=C2C(O)=CN(CN3CCC(N4CC5=C6C7=C(CC=C8C(=O)N(C)C(=O)C(CN6C4=O)C87)C(=O)N5)C3)C(=O)C2=C1
7	0.491	0.58	0.6481	4	-6.886	-10.862	-12.263	CC1=CN=C2CCN(C(=O)N3CCC(N4CC5=C6C7=C(CC=C8C(=O)N(C)C(=O)C(CN6C4=O)C87)C(=O)N5)C3)C(=O)C2=C1
7	0.361	0.55	-0.1433	4	-8.048	-9.976	-10.288	CN1C(=O)C2=CCC3=C4C5=C(CN(C6CCN(C(=O)NC7=NC=CN=C7C7=CN=NN7)C6)C(=O)N5CC(C1=O)C24)NC3=O
7	0.4734	0.51	-0.1683	4	-8.983	-11.893	-12.596	CN1C(=O)C2=CCC3=C4C5=C(CN(C6CCN(C(=O)N7CC8=C(N=CN8)C8C=CN=C87)C6)C(=O)N5CC(C1=O)C24)NC3=O
7	0.2511	0.63	5.7721	3	-8.761	-10.345	-10.180	CCC1=NC(CC(C2=CC=C3C(=O)CC4=C(OC)N=CN=C4C3=C2)=C(F)F)CC2=C(O)C3=C(C=C12)C(C(=O)O)=C(O)C=C3
7	0.4688	0.55	0.4381	4	-10.191	-11.576	-11.830	CC1=C(N)N=CN(CN2CC(N3CC=C4C5=C(O)C(=O)C=C6C(=O)N(C7=CC=CC=C7)CC(CN4C3=O)C65)CC2O)C1=O
8	0.5026	0.86	-0.2885	5	-2.996	-3.183	-4.601	CCNC(=O)C(C)=O
8	0.486	0.88	-0.2882	5	-3.226	-3.479	-4.093	O=C(O)C=CC(=O)O
8	0.4499	0.89	-0.6614	5	-2.924	-3.012	-3.893	O=C(O)CNC(=O)O
8	0.5416	0.86	0.3209	5	-3.783	-3.862	-4.862	N#CC1=CN=C(N)C=C1
8	0.5472	0.92	-0.4028	5	-2.367	-3.330	-4.753	CC(=O)NCCC(=O)O
8	0.5832	0.92	0.9168	5	-3.208	-3.953	-4.827	OCC1=C(O)C=CC=C1
8	0.5118	0.89	-0.4028	5	-3.129	-3.147	-4.865	CCNC(=O)CC(=O)O
8	0.6106	0.99	1.1234	5	-0.620	-4.123	-4.829	O=C(O)C1=CC=CC=C1
8	0.474	0.94	2.5602	5	-3.949	-4.400	-4.603	FC1=CC=CC(F)=C1F
8	0.5387	0.80	0.0457	5	-2.898	-3.775	-4.671	O=C(O)NC(=O)C(F)F
8	0.5533	0.88	0.3051	5	-3.382	-3.953	-4.894	CC(=O)NC(=O)C(C)C
8	0.6103	0.96	1.0091	5	-3.334	-4.344	16.454	O=C(O)C1=CC=C(O)C=C1
8	0.5374	0.79	0.5264	5	-2.648	-4.061	-5.427	O=C(O)C1=CC=CCC1=O
8	0.6572	0.93	1.7184	5	-3.599	-3.974	-5.505	OCCC1=C(F)C=CC=C1
8	0.4636	0.72	-0.3826	5	-4.269	-4.462	-5.497	C=C1NC(=O)C(C)=NC1=O
8	0.424	0.85	-0.3012	5	-2.811	-3.597	-4.791	CN(O)C(=O)CCC(=O)O
8	0.5808	0.75	-0.195	5	-3.159	-4.070	-4.831	CC1=NCN(CC(=O)O)C1
8	0.5566	0.70	0.427	5	-3.287	-4.199	-5.222	O=C(O)C1=CC=C(O)CO1
8	0.6652	0.98	1.5135	5	-3.709	-4.489	-5.236	O=C(O)CC1=CC=CC=C1
8	0.3734	0.87	1.7158	5	0.564	-3.974	-5.347	CC1=C(O)C(O)=CC=C1O
8	0.5487	0.91	1.3318	5	-3.673	-3.887	-5.666	O=NC(=O)C1=CC=CC=C1
8	0.2924	0.73	-0.8418	5	-4.035	-4.370	28.834	O=CC1=CCC(=O)NC1=O
8	0.63	0.72	0.862	5	-3.856	-4.114	-5.226	O=C(O)CCC1=NCC=C1
8	0.4492	0.65	-0.6612	5	-4.392	-4.584	-5.496	N#CC1C=CC(=O)NC1=O
8	0.5298	0.68	1.1424	5	-4.438	-4.686	-5.391	CC=CC1=CC=NCC1=O
8	0.5819	0.74	0.3902	5	-3.052	-3.567	-5.224	CC(CC(=O)O)C(=O)N=O
8	0.4888	0.80	-1.1616	5	-3.326	-4.221	-5.252	N#CC1=CN=C(N)NC1=O
8	0.6605	0.84	0.8041	5	-2.929	-3.937	-4.927	CC1=CN(CC(=O)O)C=C1
8	0.6103	0.95	1.0091	5	-3.064	-4.764	-5.350	O=C(O)C1=C(O)C=CC=C1
8	0.5418	0.82	-0.0579	5	-3.509	-4.479	-5.625	CC1=NC=C(C#N)C(=O)N1
8	0.6187	0.88	1.5135	5	-3.710	-4.147	3.937	O=CCC1=CC=CC(O)=C1
8	0.5584	0.80	0.4008	5	-4.255	-4.334	-5.232	CC1=C(F)C(N)=C(N)N=C1
8	0.6127	0.88	0.4577	5	-3.986	-4.236	-5.024	CC1=NC=C(C(=O)O)C=N1
8	0.6413	0.84	0.2762	5	-2.893	-3.987	-4.795	CC1=CN(CC(=O)O)C=N1
8	0.4453	0.64	-0.4238	5	-2.359	-4.219	-5.962	ON1NN=C(C(F)(F)F)N1
8	0.5487	0.85	-0.887	5	-2.886	-3.723	-3.744	O=C(O)C1=CN=CNC1=O
8	0.3587	0.70	-0.7482	5	-2.813	-4.251	-5.473	CC1CC(O)C(=O)C(=O)O1
8	0.5713	0.81	0.6181	5	-3.640	-4.154	-5.103	N#CC1=C(F)C=C(N)N=C1
8	0.3525	0.79	-0.7411	5	-3.707	-4.012	-5.297	CNC(=O)C(O)=CC(=O)O
8	0.4925	0.81	-1.5397	5	-2.968	-4.160	-4.785	O=C(O)CN1CNC(=O)C1
8	0.6254	0.84	0.8713	5	-2.982	-4.459	-5.502	CC1=C(O)N=CC(C(=O)O)=C1
8	0.5745	0.85	0.4313	5	-3.213	-4.006	-5.304	COC(=O)NC(=O)C(F)(F)F
8	0.6254	0.87	0.8713	5	-4.231	-4.689	-5.564	CC1=C(O)C=C(C(=O)O)C=N1
8	0.5817	0.75	-0.1158	5	-3.454	-4.184	-5.218	O=C(O)C1=CN=C(C(=O)O)C1
8	0.5585	0.91	0.8948	5	-3.759	-4.373	-5.779	O=C(O)C1=CC=C(O)C=C1O
8	0.5225	0.92	0.8948	5	-3.983	-4.909	-5.624	O=C(O)C1=CC(O)=C(O)C=C1
8	0.55	0.67	1.4998	5	-4.091	-4.788	-5.898	N#CC1=CC2=C(C=C=N2)C=C1
8	0.6542	0.96	1.4296	5	-5.124	-5.554	-5.594	CC(=O)NC1=CC(F)=CC=C1
8	0.6424	0.91	1.3063	5	0.312	-4.587	-5.593	O=C(O)C1=C(O)C(F)=CC=C1
8	0.6254	0.86	0.8713	5	-3.477	-4.806	-5.608	CC1=CC(O)=C(C(=O)O)C=N1
8	0.6359	0.88	-0.0756	5	-3.542	-4.420	-5.512	NCC1=CN=CC(C(=O)O)=C1
8	0.4087	0.91	0.2955	5	-3.191	-4.575	-5.827	NC1=C(O)C=CC(C(=O)O)=C1
8	0.4757	0.83	1.2195	5	-4.072	-4.842	-5.704	N#CC1=C(O)C(O)=C(O)C=C1
8	0.5965	0.75	0.5172	5	-1.168	-4.407	-5.605	CN1N=C(C(F)(F)F)NC1=O
8	0.6213	0.89	-0.0169	5	-2.765	-4.209	-5.513	CN1C=CC=C(C(=O)O)C1=O
8	0.2674	0.64	-1.6995	5	-3.682	-4.833	-1.875	NC1=CC(C=O)C(=O)NC1=O
8	0.2428	0.83	1.2702	5	-3.495	-4.215	-5.707	ON=CC1=C(O)C(O)=CC=C1
8	0.6167	0.80	1.5649	5	-2.882	-4.365	-5.957	CCN1N=NC(C(F)(F)F)=N1
8	0.599	0.82	-0.0464	5	-3.619	-4.317	-5.568	O=C(O)C1=C(O)C(=O)C=CO1
8	0.6446	0.95	1.082	5	-4.450	-4.629	-5.842	CNC(=O)C1=CC(F)=CC=C1
8	0.372	0.84	0.789	5	-0.167	-4.177	-5.658	ONCC1=CC(O)=CC=C1O
8	0.5545	0.66	-0.1269	5	-3.183	-3.895	-5.858	O=C1NCC=C1C1=NN=CC1
8	0.6647	0.93	1.3992	5	-3.888	-4.687	-5.541	O=C(O)CC1=CC=CC=C1O
8	0.3756	0.83	1.2195	5	-3.817	-4.457	-5.900	N#CC1=CC(O)=C(O)C=C1O
8	0.4064	0.91	0.4299	5	-4.431	-4.534	-6.086	O=C(NO)C1=CC(O)=CC=C1
8	0.5539	0.75	-0.1989	5	-3.330	-4.243	-5.464	O=C1CC(C(=O)O)CCC1O
8	0.5313	0.83	-0.2324	5	-3.795	-4.441	-5.532	NC1=C(O)N=CC(C(=O)O)=C1
8	0.5225	0.91	0.8948	5	0.318	-3.762	-5.606	O=C(O)C1=CC(O)=CC=C1O
8	0.4975	0.74	-0.0169	5	-3.295	-4.350	-5.748	O=C(O)C(=O)N1C=CC=CC1
8	0.5481	0.92	2.162	5	-4.311	-5.208	-6.420	O=C1CCCC2=C1C=CC=C2
8	0.6003	0.87	1.3772	5	-4.136	-5.154	-6.179	N#CC1=CC2=C(C=CN2)C=C1
8	0.639	0.93	1.3992	5	-4.321	-4.969	-5.891	CC1=C(O)C=C(C(=O)O)C=C1
8	0.2008	0.63	-1.7904	5	-3.760	-4.824	-5.757	NC1=C=C(C=O)C(=O)NC1=O
8	0.5865	0.67	-0.4845	5	-3.249	-4.052	-5.701	O=C1NCC=C1C1=NNC=C1
8	0.4871	0.75	-0.4071	5	-4.241	-4.530	-5.555	O=C(O)C1CCC(O)C(O)C1
8	0.6682	0.90	1.5025	5	-3.646	-4.183	-5.356	COCOC1=CC(O)=CC=C1
8	0.4877	0.71	-0.7908	5	-3.812	-4.170	-5.653	O=C(C(O)O)N1C=CC=CC1
8	0.5874	0.69	0.2793	5	-3.997	-4.598	-5.564	CC(O)C(=O)N1C=CC=CC1
8	0.5313	0.84	-0.2324	5	-3.429	-4.561	-5.414	NC1=CC(O)=C(C(=O)O)C=N1
8	0.286	0.82	0.6202	5	-3.937	-4.526	53.375	N#CC1=CC(N)=C(O)C=C1O
8	0.5243	0.85	-0.8317	5	-3.794	-4.386	-5.306	NC1=CC(C(=O)O)=CN=C1N
8	0.6676	0.81	1.3974	5	-1.859	-5.029	-6.264	OC1=C(C2=NNC=C2)C=CC=C1
8	0.6682	0.90	0.0503	5	-3.894	-4.861	-5.563	O=C(O)C1=CN=CC(C(=O)O)=C1
8	0.5823	0.90	1.9009	5	-4.945	-5.205	-6.313	N#CC1=CC2=C(C=CC=N2)C=C1
8	0.5403	0.81	0.4284	5	-3.984	-4.758	-6.191	N#CC1=CN=C2CCCN2C1=O
8	0.6791	0.68	0.5329	5	-3.910	-4.732	-5.925	O=C(O)C1=CC2=C(C=C=N2)N=C1
8	0.6181	0.81	0.0503	5	-4.108	-4.964	-5.670	O=CC1=C(O)C(C(=O)O)=CN=C1
8	0.6617	0.73	0.6663	5	-5.163	-5.156	-6.140	O=C(O)C1CCN2N=CC=C2C1
8	0.5685	0.89	1.2849	5	-3.255	-4.561	-5.897	O=C(O)CC1=CC=CC(O)=C1O
8	0.51	0.77	0.0612	5	-4.659	-5.643	-6.418	O=C1N=CC2=C(C=CC=N2)C1=O
8	0.5261	0.84	0.5891	5	-5.146	-5.628	-6.684	O=C1N=CC2=C(C=CC=C2)C1=O
8	0.4891	0.88	0.3839	5	-3.606	-4.566	-5.856	NCC(=O)OC1=CC(O)=CC=C1
8	0.6963	0.90	1.7893	5	-4.256	-5.179	-5.781	CC1=C(O)C(CC(=O)O)=CC=C1
8	0.6774	0.87	3.2808	5	-3.402	-4.951	-5.963	CC=CCCC1=CC=CC=C1O
8	0.4916	0.86	0.7805	5	-3.704	-4.948	-6.004	O=C(O)C1=C(O)C=C(O)C=C1O
8	0.5676	0.84	1.4526	5	-5.347	-5.833	-6.751	CC1=NCC2=C(C=CC=C2)C1=O
8	0.3631	0.88	0.7805	5	-3.508	-4.619	-5.894	O=C(O)C1=CC(O)=C(O)C=C1O
8	0.505	0.70	-0.8221	5	-3.027	-4.325	-6.115	CN1C(=O)C(C(=O)O)=CCC1O
8	0.5603	0.76	0.3859	5	-4.321	-4.614	-6.030	N#CC1=CC2=C(N=C1)C(=O)C=N2
8	0.5864	0.89	1.2849	5	-3.710	-4.805	-6.061	CC1=C(O)C=C(O)C(C(=O)O)=C1
9	0.4299	0.94	0.0909	5	-0.822	-1.287	-2.630	CC(=O)O
9	0.425	0.81	0.4948	5	-3.166	-4.289	-5.954	NC1=C(O)C=CC(C2=NN=NN2)=C1
9	0.7907	0.90	0.8909	5	-4.274	-5.108	-6.328	NC(=O)C1=CC(C2=CC=NC=N2)=CC=C1
9	0.6256	0.77	1.3841	5	-6.100	-6.122	-7.377	NC1=NNC2=C1C1=CC=C(O)C=C1CC=C2
9	0.7013	0.65	0.2978	5	-3.431	-5.016	-5.459	CN1C(=O)C(C2=C3C=CCN=C3N=C2)=CN1O
9	0.5163	0.75	1.2698	5	-5.771	-5.857	-7.446	NC1=NNC2=C1C1=CC=C(O)C(O)=C1CC=C2
9	0.7344	0.79	1.249	5	-4.893	-5.049	-6.425	CC1=NC(=O)C(C2=CC=CC3=C2N=CC=N3)=N1
9	0.7439	0.68	0.9481	5	-4.682	-6.467	-7.031	O=C1CN=C2N=CC3=C2C1CNC1=CC=CC=C13
9	0.707	0.70	1.4779	5	-5.823	-5.914	-6.662	OC1=CC=NC2=C1C=CC=C2C1=NC=C(O)C1O
9	0.824	0.68	1.7694	5	-4.558	-5.390	-5.981	COC1=CC2=C(C(OC)=C1)C1CN=C3N=CC=C(C2)N31
9	0.6738	0.68	-1.3485	5	-4.578	-5.090	-6.286	CN1C2=C3C(=CC(=O)NC3=NC(N)=N2)CC1OCCO
9	0.7925	0.73	1.0217	5	-5.272	-5.542	-6.425	NC=CC1=CC(C2=C(C3=CC=NC3)C(N)=NN2)=CC=C1
9	0.7374	0.70	0.0197	5	-4.704	-5.443	-6.413	CN1C2=C3C(=CC(O)=CC3=NC(N)=N2)CC1OCCO
9	0.7243	0.66	1.5438	5	-4.644	-6.664	-7.399	O=C1CN2C(=N1)C1=CN=C3N=CC=C(C4=C2C=CC=C4)C13
9	0.7402	0.64	1.9281	5	-6.301	-6.728	-7.108	CCC=C1C(=O)CC2=C(F)C=NC3=C2C1=NC1COCCN31
9	0.8368	0.57	1.3948	5	-4.991	-5.429	-6.992	CCC1=NC2=NC(=O)CC2C2=C3C=C(NC)CN=C3C=CN12
9	0.6958	0.59	2.4557	5	-6.110	-7.129	-7.801	ONC1=CCN2C3=CC=NC4=C3C3C(=CN4)C=CCC3=C2CC1
9	0.8946	0.63	1.8811	5	-5.701	-6.755	-7.111	NCCCN1C(=O)C2C=CC=C3C(O)=CC4=C(F)C=NC1=C4C32
9	0.5503	0.81	0.9216	5	-5.600	-6.458	-6.782	COC1=C2C(=CC=C1)NC(=O)C1=C(N)N=C(C3=NOC=C3)C=C12
9	0.7521	0.52	0.6048	5	-7.808	-8.321	-8.406	O=C1NCC=CC2=CCC(O2)N2C(=O)NC(=O)C3=CC=C1C=C32
9	0.8357	0.60	2.4723	5	-5.842	-7.671	-7.863	CNC1=CCN2C3=CC=NC4=C3C3C(=CN4)C=CCC3=C2C=C1
9	0.6778	0.61	-0.6264	5	-4.129	-5.886	-6.592	CC1=C2C3=NC(=O)N(C(O)CO)C4=C3C(=CC(N)=N4)C(=O)C2N=N1
9	0.7494	0.57	0.3591	5	-3.923	-5.481	-6.996	O=C(O)C1=C2C(=O)N=C3C4=CN=C5N=CC=C(C=C(C(=O)C1)N32)C45
9	0.5372	0.70	0.096	5	-5.749	-6.490	-7.632	NC(=O)C1=CC2=C3C(=C1O)C=CC(=O)C3=C(N)N=C2C1=CN=NN1
9	0.8085	0.58	0.4981	5	-5.944	-6.670	-7.076	CC1=NC2=C3C(=C1F)NC(=O)C1=CC=C=C(CN2CC(=O)CO)C13
9	0.6289	0.50	-0.2004	5	-7.742	-8.090	-8.238	O=C1NCCC=C2OC(CC2O)N2C(=O)NC(=O)C3=CC=C1C=C32
9	0.5482	0.71	0.6953	5	-5.239	-6.247	-7.355	NC1=C2C(=O)C=CC3=C(O)C(C(=O)O)=CC(=C32)C(C2=CN=NN2)=N1
9	0.7968	0.60	-0.734	5	-4.853	-5.355	-6.418	CNCCN1C(=O)N2C=NC(=O)C3=CC(O)C4=NC(C)=NC1=C4C32
9	0.7679	0.66	1.6498	5	-5.962	-6.633	-7.233	COC1=C(CO)C2=C3C(=C1)C=C(C)N1C=CC4=NNC(N)=C(C2)C4=C31
9	0.6919	0.69	1.7784	5	-5.459	-6.633	-7.223	CC1=NC2=C3C(=C(C)C=C4C(=O)N=CC(=C43)CN2C2CCC(=O)C2)N1
9	0.6521	0.72	0.7837	5	-5.293	-6.267	-7.398	COC1=C2C=CC(=O)C3=C(N)N=C(C4=CN=NN4)C(=C23)C=C1C(=O)O
9	0.5746	0.51	-0.224	5	-7.841	-9.133	-9.187	O=C1NC(=O)N2C3=CC(=CC=C13)C(=O)N(O)CCCC1CC(O)C2O1
9	0.8236	0.51	1.4822	5	-7.889	-8.515	-8.423	CCC1CC2CCCC(O2)N2C(=O)NC(=O)C3=CC=C(C=C32)C(=O)N1
9	0.555	0.58	-0.36	5	-5.633	-6.895	-7.352	CC1=NC2=C3C(=CC(O)=C4C(=O)CC=C(C(=O)N2CC(O)CO)C43)N1
9	0.832	0.64	0.738	5	-5.735	-6.910	-6.637	CC(=O)CCN1C(=O)C2=CNC(=O)C3=C(O)CC4=NC(C)=NC1=C4C23
9	0.7991	0.66	1.4169	5	-5.833	-6.972	-7.028	CC1=NC2=C3C(=N1)CC(O)=C1C(=O)CC=C(C(=O)N2CCCCO)C13
9	0.5292	0.57	-2.1903	5	-5.881	-6.352	-6.783	O=C1C=C2C(=O)N=CC3=C2C2=C(N=CN=C12)N(C1OC(O)C(O)C1O)C3
9	0.8411	0.50	1.1448	5	-5.087	-7.105	-7.623	CN1CC2=C=NC3=C4C5=C(C=N3)C=C3CC(CO)CC3N5C=C(C1=O)C24
9	0.3814	0.56	-3.3814	4	-5.287	-5.460	-6.231	NC(=O)C1=CC(O)C2=NC=NC3=C2C1N=CN3C1OC(CO)C(O)C1O
9	0.3015	0.76	4.0331	5	-7.403	-8.867	-8.983	CC1=NC2=CC=C3C=CC=C4CCC5=NN=C6C=CN1C1=C6C5=C4C3=C21
9	0.579	0.68	0.8598	5	-5.087	-6.043	-7.037	CC1=NC(C)C(N(C(=O)O)C2=CC(C(=O)NON)=CC(C(=O)O)=C2)=C1C
9	0.6727	0.61	-0.7007	5	-4.563	-5.374	-6.113	CC1=NC2=C3C(=N1)N(C)C=C1C(=O)C=C(O)N(C(=O)N2CC(O)CO)C13
9	0.751	0.63	0.1746	5	-7.714	-8.636	-9.032	NC1=C2C(=O)C=C3CCC4C(=O)NCC5=C6C=NC(=O)C(=N1)C6=C2C3=C54
9	0.764	0.64	0.1534	5	-6.113	-6.763	-7.307	CC(=O)N1C2=C3C4=C5C(=C2)C=NC(=O)C5=C(N)N=C4CC(=O)N3CC1C
9	0.7814	0.61	-0.8054	5	-5.714	-6.154	-6.687	CC(N)CN1C(=O)N2C=NC(=O)C3=CC(=O)C4=CC(C(=O)O)=NC1=C4C32
9	0.8406	0.61	1.6564	5	-4.185	-5.703	-7.828	O=C(O)C1=C2C(=O)N=C3C4=CN=C5N=CC=C(C6=C(C(=CC=C6)C1)N32)C45
9	0.9054	0.69	0.684	5	-5.495	-6.243	-7.102	CN1C(=O)C2=CC(=O)C3=CC=NC4=C3C2C2=C1C=CN=C2N4CCCO
9	0.8058	0.63	0.5484	5	-7.381	-8.275	-8.556	NC(=O)C1=CC=C2C(=O)N=C3CCC4=NC(=O)C5=C6C(=CC5)OC1=C2C3N46
9	0.8635	0.71	0.9756	5	-3.392	-6.416	-7.737	CC1=CC(N2C=NC(=O)C3C4=CC=CC(C(N)=O)=C4N=C32)=CC=C1C(=O)O
9	0.821	0.63	1.1477	5	-7.136	-7.912	-8.416	O=C(O)C1=CC=C2C(=O)N=C3CCC4=NC(=O)C5=C6C(=CC5)OC1=C2C3N46
